fname,fold,epochs,loss,acc,bal_acc,auprc,auroc,val_loss,val_acc,val_bal_acc,val_auprc,val_auroc
c07x - scz - EN_NF,4,102,0.17669443786144257,0.9444444179534912,0.9714285714285714,0.5,0.9714285714285714,4.5110297203063965,0.5,0.3,0.16666666666666666,0.0
c07x - scz - IN_LAMP5_LHX6,0,109,0.15649725496768951,0.9850746393203735,0.9924242424242424,0.41666666666666663,0.9848484848484849,1.467249870300293,0.9117646813392639,0.4696969696969697,0.037037037037037035,0.21212121212121215
c07x - scz - IN_LAMP5_LHX6,2,101,0.09546923637390137,1.0,1.0,1.0,1.0,1.0653645992279053,0.9411764740943909,0.48484848484848486,0.05555555555555555,0.48484848484848486
c07x - scz - IN_LAMP5_LHX6,4,100,0.21512888371944427,0.9852941036224365,0.9925373134328358,0.41666666666666663,0.9850746268656716,0.8441011905670166,0.71875,0.3709677419354839,0.0625,0.5161290322580645
c07x - scz - IN_LAMP5_RELN,1,100,0.27921730279922485,0.9674796462059021,0.9836065573770492,0.2,0.9672131147540983,1.5690948963165283,0.774193525314331,0.41379310344827586,0.075,0.3275862068965517
c07x - scz - IN_LAMP5_RELN,2,100,0.20345425605773926,0.9918699264526367,0.9958677685950413,1.0,1.0,0.9863561391830444,0.5806451439857483,0.3,0.04,0.19999999999999996
c07x - scz - IN_PVALB,0,100,0.1280149221420288,1.0,1.0,1.0,1.0,2.0405826568603516,0.8055555820465088,0.4142857142857143,0.03125,0.11428571428571432
c07x - scz - IN_PVALB,3,100,0.14774984121322632,0.9027777910232544,0.951048951048951,1.0,1.0,1.2308157682418823,0.6388888955116272,0.32857142857142857,0.04,0.3142857142857143
c28x - AD_resilient - Astro,0,151,0.018933627754449844,1.0,1.0,1.0,1.0,0.5196446776390076,0.8333333134651184,0.5,0.9666666666666666,0.8
c28x - AD_resilient - Astro,1,100,0.10468844324350357,1.0,1.0,1.0000000000000002,1.0,0.8049851059913635,0.5555555820465088,0.5,0.6453968253968254,0.45
c28x - AD_resilient - Astro,2,476,0.016913291066884995,1.0,1.0,1.0,1.0,0.5859848856925964,0.5,0.5625,0.8385912698412699,0.6875
c28x - AD_resilient - Astro,3,120,0.02512894757091999,1.0,1.0,1.0,1.0,0.7622886300086975,0.5714285969734192,0.55,0.8261904761904761,0.5
c28x - AD_resilient - Astro,4,193,0.06434781849384308,1.0,1.0,1.0,1.0,0.5226645469665527,0.8333333134651184,0.875,0.8333333333333333,0.875
c28x - AD_resilient - Endo,0,100,0.26265406608581543,0.9090909361839294,0.8964285714285714,0.9869597570691963,0.9742857142857143,0.9201548099517822,0.7058823704719543,0.6590909090909092,0.7698198563171826,0.6363636363636365
c28x - AD_resilient - Endo,1,101,0.10765521973371506,0.9811320900917053,0.9736842105263157,1.0,1.0,1.5804486274719238,0.5263158082962036,0.4464285714285714,0.5754762043655233,0.27380952380952384
c28x - AD_resilient - Endo,2,467,0.4097328782081604,0.859649121761322,0.8471867007672634,0.9767339912823474,0.9565217391304348,0.5694864988327026,0.5333333611488342,0.45833333333333337,0.9191509879009879,0.6944444444444444
c28x - AD_resilient - Endo,3,113,0.4132627248764038,0.8064516186714172,0.8072009291521487,0.9715783578429789,0.9396051103368177,0.7664474248886108,0.6000000238418579,0.6,0.6833333333333333,0.56
c28x - AD_resilient - Endo,4,100,0.2602715492248535,0.9344262480735779,0.9273809523809524,0.9829127925374501,0.9738095238095238,0.7537021040916443,0.4545454680919647,0.45,0.5925925925925926,0.39999999999999997
c28x - AD_resilient - EN_L2_3_IT,1,141,0.1506698727607727,0.8974359035491943,0.9310344827586207,0.9977753058954391,0.9931034482758622,0.7278287410736084,0.875,0.875,0.8041666666666667,0.8125
c28x - AD_resilient - EN_L2_3_IT,2,120,0.08039593696594238,1.0,1.0,0.9999999999999999,1.0,0.7082288265228271,0.5833333134651184,0.3888888888888889,0.8894500561167229,0.6296296296296297
c28x - AD_resilient - EN_L2_3_IT,3,145,0.08370913565158844,0.9487179517745972,0.962962962962963,0.9986772486772484,0.9969135802469136,0.6321380138397217,0.5,0.5,0.8178571428571428,0.5833333333333334
c28x - AD_resilient - EN_L2_3_IT,4,120,0.12616083025932312,1.0,1.0,0.9999999999999999,1.0,0.7884993553161621,0.6000000238418579,0.6,0.6644444444444444,0.5599999999999999
c28x - AD_resilient - EN_L3_5_IT_1,0,473,0.3440279960632324,0.75,0.8571428571428572,0.9952380952380953,0.9642857142857143,0.47858983278274536,1.0,1.0,1.0,1.0
c28x - AD_resilient - EN_L3_5_IT_1,2,103,0.24100765585899353,0.8125,0.8928571428571428,1.0,1.0,1.514136791229248,0.5,0.5,0.5,0.0
c28x - AD_resilient - EN_L3_5_IT_1,4,100,0.08217654377222061,1.0,1.0,1.0,1.0,0.9647756814956665,0.5,0.3333333333333333,0.8055555555555556,0.3333333333333333
c28x - AD_resilient - EN_L3_5_IT_2,0,100,0.24281245470046997,0.8484848737716675,0.8630434782608696,0.9900774556256597,0.9782608695652174,0.8220313191413879,0.3333333432674408,0.375,0.6317279942279943,0.21875
c28x - AD_resilient - EN_L3_5_IT_2,1,100,0.31393685936927795,0.8947368264198303,0.9230769230769231,0.9790092386246231,0.9487179487179487,1.320097804069519,0.1428571492433548,0.25,0.5961904761904762,0.1
c28x - AD_resilient - EN_L3_5_IT_2,2,105,0.23021437227725983,0.8918918967247009,0.9230769230769231,0.9931722173101483,0.9825174825174825,0.9830188751220703,0.5,0.5333333333333333,0.7892857142857144,0.5333333333333333
c28x - AD_resilient - EN_L3_5_IT_2,3,100,0.19304072856903076,0.9722222089767456,0.98,0.9984615384615386,0.9963636363636363,1.5001765489578247,0.6666666865348816,0.5833333333333334,0.607936507936508,0.33333333333333337
c28x - AD_resilient - EN_L3_5_IT_2,4,104,0.16001658141613007,0.9722222089767456,0.9583333333333333,0.9983333333333332,0.9965277777777777,2.067967176437378,0.3333333432674408,0.39285714285714285,0.7869614512471654,0.2857142857142857
c28x - AD_resilient - EN_L3_5_IT_3,3,100,0.13883717358112335,0.9285714030265808,0.9583333333333333,1.0,1.0,2.4958343505859375,0.5,0.5,0.5555555555555556,0.4444444444444445
c28x - AD_resilient - EN_L6B,0,100,0.24828962981700897,0.875,0.9,0.9666666666666667,0.9333333333333333,0.753495454788208,0.5,0.5,0.7708333333333333,0.5
c28x - AD_resilient - EN_L6B,1,100,0.2746245861053467,0.9090909361839294,0.9285714285714286,0.9682539682539681,0.9285714285714286,1.8512197732925415,0.0,0.0,0.5833333333333333,0.0
c28x - AD_resilient - EN_L6B,3,100,0.09946385771036148,1.0,1.0,1.0,1.0,2.1785404682159424,0.3333333432674408,0.5,0.3333333333333333,0.0
c28x - AD_resilient - EN_L6_CT,0,101,0.3098870515823364,0.8214285969734192,0.8611111111111112,0.9837301587301588,0.9666666666666666,1.102920651435852,0.6666666865348816,0.625,0.7708333333333333,0.5
c28x - AD_resilient - EN_L6_CT,1,100,0.3075886070728302,0.9166666865348816,0.90625,0.9882506127450981,0.9765625,0.903333842754364,0.5,0.4166666666666667,0.5425925925925926,0.2916666666666667
c28x - AD_resilient - EN_L6_CT,2,110,0.3922649621963501,0.7692307829856873,0.79375,0.9501716678574263,0.9125,0.8850427865982056,0.25,0.3333333333333333,0.8,0.5
c28x - AD_resilient - EN_L6_CT,3,123,0.4332534372806549,0.7777777910232544,0.8029411764705883,0.9311463884248006,0.8588235294117648,0.6780202388763428,0.5714285969734192,0.55,0.8528571428571428,0.6000000000000001
c28x - AD_resilient - EN_L6_CT,4,114,0.2589204013347626,0.9032257795333862,0.9023809523809524,0.9873376623376626,0.9714285714285713,0.7673883438110352,0.3333333432674408,0.5,0.5,0.5
c28x - AD_resilient - EN_L6_IT_1,1,129,0.2581000030040741,0.9130434989929199,0.8722222222222222,0.997076023391813,0.9888888888888889,0.808351993560791,0.800000011920929,0.5,0.8041666666666667,0.25
c28x - AD_resilient - EN_L6_IT_1,2,150,0.2806028127670288,0.9583333134651184,0.975,1.0,1.0,0.628124475479126,0.75,0.75,0.5833333333333333,0.5
c28x - AD_resilient - EN_L6_IT_1,3,103,0.22609750926494598,0.9545454382896423,0.9705882352941176,0.9967320261437909,0.9882352941176471,1.4443364143371582,0.5,0.3,0.81,0.2
c28x - AD_resilient - EN_L6_IT_1,4,102,0.335242360830307,0.8947368264198303,0.9333333333333333,0.9838235294117647,0.9333333333333333,1.505999207496643,0.3333333432674408,0.39285714285714285,0.7407029478458049,0.42857142857142855
c28x - AD_resilient - EN_L6_IT_2,1,104,0.33308544754981995,0.9285714030265808,0.9545454545454546,0.9924242424242424,0.9696969696969697,3.1227474212646484,0.25,0.25,0.5,0.25
c28x - AD_resilient - EN_L6_IT_2,2,124,0.4960725009441376,0.8461538553237915,0.8194444444444444,0.9535634118967453,0.8888888888888888,0.5641600489616394,0.6000000238418579,0.75,1.0,1.0
c28x - AD_resilient - EN_L6_IT_2,3,100,0.34434908628463745,0.7692307829856873,0.8333333333333333,0.9765432098765434,0.9444444444444444,1.1041215658187866,0.20000000298023224,0.5,0.6791666666666667,0.0
c28x - AD_resilient - EN_L6_IT_2,4,124,0.24266508221626282,0.8666666746139526,0.8295454545454546,0.9924242424242424,0.9772727272727273,0.6616082787513733,0.6666666865348816,0.5,1.0,1.0
c28x - AD_resilient - EN_NF,2,436,0.4517804682254791,0.8461538553237915,0.9,0.9733333333333333,0.9,0.5124518871307373,0.8999999761581421,0.8333333333333333,0.982142857142857,0.9523809523809524
c28x - AD_resilient - EN_NF,3,128,0.4619925916194916,0.7647058963775635,0.8461538461538461,0.9885883347421809,0.9615384615384616,0.7528762817382812,0.5,0.625,0.7333333333333333,0.375
c28x - AD_resilient - EN_NF,4,125,0.3183492124080658,0.949999988079071,0.9666666666666667,0.9859649122807017,0.9466666666666667,0.8389009237289429,0.3333333432674408,0.25,0.8333333333333333,0.5
c28x - AD_resilient - Immune,0,105,0.10587292909622192,0.9210526347160339,0.9482758620689655,0.9999999999999998,1.0,1.6616933345794678,0.3333333432674408,0.25,0.6716269841269841,0.2777777777777778
c28x - AD_resilient - Immune,1,100,0.36852139234542847,0.8684210777282715,0.9074074074074074,0.9943995236587826,0.9865319865319865,1.4182325601577759,0.3333333432674408,0.625,0.8755456349206349,0.25
c28x - AD_resilient - Immune,2,112,0.22756141424179077,0.9230769276618958,0.9516129032258065,0.9968760839403397,0.9879032258064516,0.8493611812591553,0.5,0.5,0.7291666666666666,0.625
c28x - AD_resilient - Immune,3,124,0.16950494050979614,0.970588207244873,0.98,1.0,1.0,0.7458908557891846,0.6153846383094788,0.5166666666666666,0.871976911976912,0.6333333333333333
c28x - AD_resilient - Immune,4,108,0.16136226058006287,0.9743589758872986,0.9821428571428572,0.9999999999999999,1.0,0.7267197370529175,0.625,0.35714285714285715,0.8736394557823131,0.2857142857142857
c28x - AD_resilient - IN_ADARB2,0,100,0.09355000406503677,0.9230769276618958,0.9545454545454546,1.0,1.0,1.3743823766708374,0.6666666865348816,0.75,0.5,0.5
c28x - AD_resilient - IN_ADARB2,2,100,0.12848149240016937,1.0,1.0,1.0000000000000002,1.0,1.1402251720428467,0.5,0.6666666666666666,0.8055555555555556,0.3333333333333333
c28x - AD_resilient - IN_LAMP5_LHX6,1,100,0.4412352740764618,0.8095238208770752,0.75,0.969108669108669,0.9285714285714286,0.6969719529151917,0.6666666865348816,0.5,0.8333333333333333,0.5
c28x - AD_resilient - IN_LAMP5_LHX6,2,179,0.11779529601335526,0.9411764740943909,0.9583333333333333,0.9999999999999999,1.0,0.2743464708328247,1.0,1.0,1.0,1.0
c28x - AD_resilient - IN_LAMP5_LHX6,4,126,0.1446424424648285,0.9411764740943909,0.9615384615384616,1.0,1.0,0.8001523017883301,0.5714285969734192,0.5416666666666666,0.5317460317460317,0.5
c28x - AD_resilient - IN_LAMP5_RELN,0,142,0.23263907432556152,0.9615384340286255,0.9444444444444444,0.9932718185313342,0.9869281045751633,0.6539669036865234,0.6666666865348816,0.6666666666666666,0.7,0.5555555555555556
c28x - AD_resilient - IN_LAMP5_RELN,1,100,0.3171288073062897,0.9583333134651184,0.95,1.0,1.0,0.9448884129524231,0.5,0.5,0.7345238095238095,0.5
c28x - AD_resilient - IN_LAMP5_RELN,2,100,0.25299072265625,0.9629629850387573,0.95,0.9932718185313341,0.9882352941176471,1.0535874366760254,0.4000000059604645,0.41666666666666663,0.5888888888888889,0.3333333333333333
c28x - AD_resilient - IN_LAMP5_RELN,3,106,0.28666070103645325,0.9130434989929199,0.9087301587301587,0.9786891679748821,0.9682539682539681,1.0250258445739746,0.5555555820465088,0.4166666666666667,0.607936507936508,0.33333333333333337
c28x - AD_resilient - IN_LAMP5_RELN,4,138,0.339255690574646,0.8571428656578064,0.8888888888888888,0.9822368762319744,0.9666666666666666,0.8177700638771057,0.75,0.75,0.8333333333333333,0.75
c28x - AD_resilient - IN_PVALB_CHC,1,445,0.11183267831802368,1.0,1.0,1.0000000000000002,1.0,0.5364120602607727,0.800000011920929,0.5,1.0,1.0
c28x - AD_resilient - IN_PVALB_CHC,2,103,0.08425808697938919,1.0,1.0,1.0000000000000002,1.0,1.157322883605957,0.4285714328289032,0.375,0.5011904761904762,0.25
c28x - AD_resilient - IN_PVALB_CHC,3,141,0.14799989759922028,1.0,1.0,1.0,1.0,0.6435779929161072,0.6666666865348816,0.75,0.8333333333333333,0.5
c28x - AD_resilient - IN_PVALB_CHC,4,102,0.3809749186038971,0.8823529481887817,0.8,0.9999999999999999,1.0,0.8044808506965637,0.5,0.5,1.0,1.0
c28x - AD_resilient - IN_PVALB,0,100,0.1264811009168625,0.9722222089767456,0.9814814814814814,0.9986772486772484,0.9958847736625513,1.0927168130874634,0.2857142984867096,0.25,0.47619047619047616,0.16666666666666669
c28x - AD_resilient - IN_PVALB,1,105,0.19539296627044678,0.9714285731315613,0.95,0.9856275344792509,0.968,0.7007037401199341,0.625,0.4166666666666667,0.8357142857142856,0.5
c28x - AD_resilient - IN_PVALB,2,514,0.05929701030254364,0.9714285731315613,0.98,1.0,1.0,0.5303671360015869,0.625,0.75,0.9583333333333334,0.8333333333333334
c28x - AD_resilient - IN_PVALB,4,127,0.12792731821537018,1.0,1.0,0.9999999999999998,1.0,0.8818644285202026,0.6153846383094788,0.5,0.7707656926406926,0.575
c28x - AD_resilient - IN_SST,0,100,0.19616998732089996,0.931034505367279,0.9194444444444444,0.9976190476190478,0.9944444444444444,0.6813105344772339,0.625,0.625,1.0,1.0
c28x - AD_resilient - IN_SST,1,137,0.34190529584884644,0.9259259104728699,0.9411764705882353,0.9938080495356036,0.9882352941176471,0.6743276119232178,0.699999988079071,0.7857142857142857,0.9129251700680272,0.761904761904762
c28x - AD_resilient - IN_SST,2,100,0.28991514444351196,0.8965517282485962,0.8944444444444444,0.9906926406926408,0.9777777777777777,1.0674705505371094,0.375,0.375,0.6041666666666666,0.5625
c28x - AD_resilient - IN_SST,3,167,0.28839269280433655,0.8928571343421936,0.8957219251336899,0.97703081232493,0.9572192513368984,0.6450245976448059,0.4444444477558136,0.6428571428571428,0.982142857142857,0.9285714285714286
c28x - AD_resilient - IN_VIP,0,102,0.3323640823364258,0.8399999737739563,0.8333333333333334,0.9838235294117647,0.9733333333333334,1.0790668725967407,0.5,0.375,0.6916666666666667,0.25
c28x - AD_resilient - IN_VIP,1,152,0.3664972186088562,0.8571428656578064,0.8663101604278074,0.973174653105449,0.9518716577540106,0.587190568447113,0.6666666865348816,0.75,1.0,1.0
c28x - AD_resilient - IN_VIP,2,109,0.33910563588142395,0.8846153616905212,0.8878787878787879,0.9558085433085433,0.9515151515151515,0.9105866551399231,0.4000000059604645,0.25,0.8041666666666667,0.25
c28x - AD_resilient - IN_VIP,3,100,0.30697324872016907,0.9473684430122375,0.95,0.9833333333333333,0.9777777777777777,1.0192636251449585,0.25,0.38888888888888884,0.6872895622895624,0.29629629629629634
c28x - AD_resilient - Micro,0,468,0.31755661964416504,0.9322034120559692,0.9493670886075949,0.991201052732809,0.979227523531321,0.6777785420417786,0.4000000059604645,0.5396825396825397,0.7586467148371911,0.5291005291005291
c28x - AD_resilient - Micro,1,103,0.061729852110147476,0.9914529919624329,0.9936708860759493,0.9999999999999999,1.0,1.0218538045883179,0.6129032373428345,0.5047619047619047,0.7833729674553847,0.6476190476190475
c28x - AD_resilient - Micro,2,120,0.12948431074619293,0.991525411605835,0.9935064935064934,0.99877769289534,0.9974659486854609,0.8776872754096985,0.46666666865348816,0.5031055900621118,0.775020410736144,0.515527950310559
c28x - AD_resilient - Micro,3,100,0.21570171415805817,0.9666666388511658,0.96875,0.9992282521278095,0.9984375,0.9248180389404297,0.3214285671710968,0.375,0.5948613396942918,0.25625000000000003
c28x - AD_resilient - Micro,4,100,0.05520021915435791,0.9831932783126831,0.9882352941176471,0.9997247927898927,0.9993079584775086,1.165924072265625,0.48275861144065857,0.47857142857142854,0.5169875403961001,0.47619047619047616
c28x - AD_resilient - OPC,0,166,0.1514708250761032,0.9433962106704712,0.9386446886446886,0.9950610203646643,0.9853479853479852,0.6755485534667969,0.3333333432674408,0.5714285714285714,0.9682539682539681,0.8571428571428571
c28x - AD_resilient - OPC,1,120,0.11803358793258667,0.9800000190734863,0.9857142857142858,0.9992063492063492,0.9980952380952381,0.6335380673408508,0.9166666865348816,0.5,0.8845566050111504,0.18181818181818182
c28x - AD_resilient - OPC,2,101,0.12436342239379883,0.957446813583374,0.9714285714285714,1.0,1.0,0.7537944912910461,0.800000011920929,0.625,0.7875609239245602,0.5
c28x - AD_resilient - OPC,3,100,0.10642450302839279,0.9583333134651184,0.9743589743589743,1.0,1.0,1.0711499452590942,0.4285714328289032,0.42857142857142855,0.6888888888888889,0.5714285714285714
c28x - AD_resilient - OPC,4,100,0.05631079524755478,1.0,1.0,1.0,1.0,0.87054842710495,0.6666666865348816,0.8,0.932651515151515,0.6499999999999999
c28x - AD_resilient - PC,0,100,0.28051790595054626,0.8857142925262451,0.8833333333333333,0.9842731829573936,0.9766666666666667,1.1434295177459717,0.6000000238418579,0.375,0.6791666666666667,0.0
c28x - AD_resilient - PC,1,114,0.32848721742630005,0.9354838728904724,0.9295454545454545,0.979149466804266,0.959090909090909,1.2672524452209473,0.5555555820465088,0.6,0.5595238095238095,0.6
c28x - AD_resilient - PC,2,112,0.4653380215167999,0.7096773982048035,0.703781512605042,0.8843437002794607,0.8361344537815126,0.7857709527015686,0.5555555820465088,0.5357142857142857,0.8801587301587301,0.5714285714285714
c28x - AD_resilient - PC,3,100,0.45989125967025757,0.875,0.8666666666666667,0.9664681897479884,0.9458333333333334,0.8246867060661316,0.375,0.375,0.625,0.4375
c28x - AD_resilient - PC,4,453,0.5127370953559875,0.774193525314331,0.7697368421052632,0.9187747102191424,0.8421052631578947,0.671838641166687,0.3333333432674408,0.325,0.711111111111111,0.45000000000000007
c28x - AD_resilient - PVM,0,103,0.11288990825414658,0.9795918464660645,0.975,1.0000000000000002,1.0,1.3340092897415161,0.4615384638309479,0.6818181818181819,0.9328688987779898,0.6363636363636364
c28x - AD_resilient - PVM,1,130,0.08573225140571594,1.0,1.0,0.9999999999999999,1.0,0.8294922709465027,0.5833333134651184,0.55,0.7636435786435787,0.3
c28x - AD_resilient - PVM,2,148,0.12457146495580673,1.0,1.0,1.0,1.0,0.6431618332862854,0.692307710647583,0.6904761904761905,0.746067821067821,0.761904761904762
c28x - AD_resilient - PVM,3,158,0.18429212272167206,0.9800000190734863,0.96875,0.9991596638655462,0.9981617647058824,0.6736503839492798,0.5833333134651184,0.5833333333333334,0.8432900432900432,0.7777777777777778
c28x - AD_resilient - PVM,4,100,0.2275349199771881,0.9800000190734863,0.9848484848484849,1.0,1.0,0.8410443067550659,0.5,0.42857142857142855,0.7591836734693878,0.6285714285714286
c28x - AD_resilient - SMC,0,126,0.27560922503471375,0.930232584476471,0.953125,0.987760278661014,0.9602272727272727,0.7366649508476257,0.5454545617103577,0.3333333333333333,0.8643658810325479,0.4444444444444444
c28x - AD_resilient - SMC,1,158,0.31004777550697327,0.8717948794364929,0.9137931034482758,0.9798169201951179,0.9344827586206896,0.6525967121124268,0.6000000238418579,0.375,0.905736161986162,0.6111111111111112
c28x - AD_resilient - SMC,2,100,0.26369646191596985,0.9069767594337463,0.9393939393939394,0.9941475158281378,0.9787878787878789,1.0669724941253662,0.4545454680919647,0.41666666666666663,0.6857007575757575,0.25
c28x - AD_resilient - SMC,3,111,0.21647526323795319,0.930232584476471,0.9196969696969697,0.9955388973771326,0.9848484848484849,1.018980860710144,0.8181818127632141,0.6666666666666666,0.8388888888888888,0.625
c28x - AD_resilient - SMC,4,133,0.22242435812950134,0.9166666865348816,0.914004914004914,0.9944330505141316,0.9803439803439804,0.9120877385139465,0.8333333134651184,0.75,0.8875,0.75
c28x - AD_resilient - VLMC,0,100,0.2167835533618927,0.9473684430122375,0.9117132867132867,0.9919256305399728,0.9737762237762237,0.8852068781852722,0.692307710647583,0.6,0.7125811688311688,0.575
c28x - AD_resilient - VLMC,1,103,0.3273145854473114,0.800000011920929,0.8658536585365854,0.9806757832185959,0.9337979094076656,0.7154297828674316,0.3333333432674408,0.5454545454545454,0.7900501014137378,0.4772727272727273
c28x - AD_resilient - VLMC,2,100,0.11434268951416016,0.9272727370262146,0.9523809523809523,0.9971748973055595,0.9908424908424909,1.7812689542770386,0.4000000059604645,0.4,0.6242316017316017,0.38
c28x - AD_resilient - VLMC,3,100,0.17264269292354584,0.9344262480735779,0.9545454545454546,0.99849532878189,0.9959893048128342,2.68345046043396,0.1111111119389534,0.0625,0.7713789682539682,0.0
c28x - AD_resilient - VLMC,4,112,0.09575773030519485,0.942307710647583,0.9594594594594594,0.9999999999999998,1.0,0.7975071668624878,0.8888888955116272,0.6666666666666666,0.8974190080072433,0.6444444444444444
c28x - AD_strict - Endo,0,100,0.19861002266407013,0.9506173133850098,0.9615384615384616,0.9916984528597469,0.982758620689655,1.2306607961654663,0.44999998807907104,0.44505494505494503,0.6050653128856273,0.4285714285714286
c28x - AD_strict - Endo,1,100,0.21189282834529877,0.8965517282485962,0.9052631578947368,0.9895234089067635,0.9795321637426901,1.3322523832321167,0.4285714328289032,0.4375,0.5690663503163503,0.375
c28x - AD_strict - Endo,2,135,0.3333618938922882,0.9240506291389465,0.9260752688172043,0.9668529669078041,0.967741935483871,0.7965328097343445,0.5909090638160706,0.38235294117647056,0.7000552423153041,0.3058823529411765
c28x - AD_strict - Endo,3,119,0.24457630515098572,0.9102563858032227,0.8942307692307692,0.9903270445780727,0.9807692307692308,0.9460258483886719,0.43478259444236755,0.4192307692307692,0.4663091896064032,0.3076923076923077
c28x - AD_strict - Endo,4,134,0.2317299246788025,0.8987341523170471,0.9135154061624651,0.989759332620172,0.9803921568627451,0.7952376008033752,0.40909090638160706,0.5089285714285714,0.6901163894584948,0.5535714285714286
c28x - AD_strict - EN_L2_3_IT,0,100,0.3056921660900116,0.8999999761581421,0.9047619047619048,0.9870030664127365,0.9732142857142857,0.7709186673164368,0.5,0.5,0.6678571428571428,0.5625
c28x - AD_strict - EN_L2_3_IT,1,109,0.2198590785264969,0.9512194991111755,0.9285714285714286,0.9874217373970275,0.9761904761904763,1.0284347534179688,0.4285714328289032,0.3,0.7295238095238095,0.30000000000000004
c28x - AD_strict - EN_L2_3_IT,2,101,0.2919633984565735,0.8999999761581421,0.9065934065934066,0.9830764079844347,0.9697802197802198,1.000172734260559,0.125,0.25,0.6496031746031745,0.16666666666666666
c28x - AD_strict - EN_L2_3_IT,3,100,0.1990942656993866,0.9714285731315613,0.9772727272727273,1.0,1.0,1.0455758571624756,0.5384615659713745,0.35,0.8514757464757464,0.5333333333333333
c28x - AD_strict - EN_L2_3_IT,4,107,0.12976115942001343,0.9166666865348816,0.9145454545454546,0.9954370370370372,0.989090909090909,1.8067148923873901,0.3333333432674408,0.34285714285714286,0.49232117089259947,0.2571428571428571
c28x - AD_strict - EN_L3_5_IT_1,1,450,0.17383696138858795,0.9333333373069763,0.9545454545454546,1.0,1.0,0.44236087799072266,0.5,0.6666666666666666,1.0,1.0
c28x - AD_strict - EN_L3_5_IT_1,2,100,0.365779846906662,0.9285714030265808,0.9545454545454546,1.0,1.0,1.1739147901535034,0.4000000059604645,0.3333333333333333,0.4777777777777778,0.0
c28x - AD_strict - EN_L3_5_IT_1,4,105,0.2981923818588257,1.0,1.0,1.0,1.0,0.751182496547699,0.5,0.5,0.5,0.25
c28x - AD_strict - EN_L3_5_IT_2,0,105,0.3683830797672272,0.8181818127632141,0.7954545454545454,0.9786490683229814,0.9504132231404958,0.905778169631958,0.3333333432674408,0.1875,0.7713789682539682,0.0
c28x - AD_strict - EN_L3_5_IT_2,1,100,0.3729599714279175,0.875,0.9166666666666667,0.9819394896568808,0.9427083333333334,1.1971243619918823,0.4000000059604645,0.375,0.6259259259259259,0.3333333333333333
c28x - AD_strict - EN_L3_5_IT_2,2,133,0.2700290083885193,0.9142857193946838,0.91,0.990213058117406,0.9760000000000001,0.7182105779647827,0.7142857313156128,0.5,0.9428571428571428,0.8
c28x - AD_strict - EN_L3_5_IT_2,3,100,0.24759820103645325,0.9090909361839294,0.94,1.0,1.0,1.1796156167984009,0.3333333432674408,0.3,0.4577777777777778,0.2
c28x - AD_strict - EN_L3_5_IT_2,4,100,0.3253726661205292,0.9428571462631226,0.9337121212121212,0.9928160919540229,0.981060606060606,1.105247974395752,0.2857142984867096,0.16666666666666666,0.7345238095238095,0.0
c28x - AD_strict - EN_L3_5_IT_3,1,124,0.3070806562900543,0.8275862336158752,0.8958333333333333,0.9953703703703702,0.975,0.9263821840286255,0.3333333432674408,0.2,0.8766666666666667,0.4
c28x - AD_strict - EN_L3_5_IT_3,2,100,0.33429771661758423,0.8399999737739563,0.9,0.9929545454545454,0.97,0.9078813195228577,0.30000001192092896,0.6111111111111112,0.9626543209876544,0.6666666666666666
c28x - AD_strict - EN_L3_5_IT_3,3,100,0.224189892411232,0.8999999761581421,0.8600000000000001,0.9968615384615387,0.9840000000000001,1.7223314046859741,0.4000000059604645,0.25,0.8041666666666667,0.25
c28x - AD_strict - EN_L3_5_IT_3,4,111,0.05671152099967003,1.0,1.0,1.0,1.0,1.7973700761795044,0.30000001192092896,0.21428571428571427,0.5423469387755102,0.04761904761904762
c28x - AD_strict - EN_L5_6_NP,2,418,0.509212851524353,0.7857142686843872,0.8125,0.8993055555555556,0.8333333333333333,0.4204820990562439,1.0,1.0,1.0,1.0
c28x - AD_strict - EN_L5_6_NP,3,100,0.13534292578697205,1.0,1.0,1.0000000000000002,1.0,2.271674633026123,0.0,0.0,0.5,0.0
c28x - AD_strict - EN_L5_6_NP,4,105,0.474948525428772,0.8181818127632141,0.6944444444444444,0.9765432098765434,0.8888888888888888,1.011353611946106,0.3333333432674408,0.6,0.5,0.8
c28x - AD_strict - EN_L6_CT,0,108,0.18094351887702942,0.9333333373069763,0.9545454545454546,0.9757575757575758,0.9090909090909091,1.321731448173523,0.0,0.0,0.6388888888888888,0.0
c28x - AD_strict - EN_L6_CT,1,100,0.3139174282550812,0.8823529481887817,0.8365384615384616,0.9589457550996012,0.8846153846153846,0.7584168910980225,0.5,0.5,1.0,1.0
c28x - AD_strict - EN_L6_CT,3,238,0.22375597059726715,0.8666666746139526,0.9166666666666667,1.0,1.0,0.6500044465065002,0.75,0.75,0.75,0.5
c28x - AD_strict - EN_L6_CT,4,127,0.27048081159591675,0.9230769276618958,0.9444444444444444,0.9888888888888892,0.9722222222222222,0.7309114933013916,0.5,0.7,0.8766666666666667,0.4
c28x - AD_strict - EN_L6_IT_1,0,100,0.35711461305618286,0.8125,0.875,1.0,1.0,0.7335426807403564,0.1666666716337204,0.25,0.6458333333333333,0.375
